timestamp,stephansplatz,eppendorf,wandsbek,altona,st-georg,niendorf,jungfernstieg,neustadt
2023-03-08 05:17:00+01:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-03-08 06:14:00+01:00,4.0,2.0,0.0,0.0,9.0,0.0,3.0,0.0
2023-03-08 07:18:00+01:00,15.0,8.0,9.0,3.0,13.0,4.0,12.0,10.0
2023-03-08 08:13:00+01:00,20.0,11.0,14.0,4.0,12.0,7.0,13.0,10.0
2023-03-08 09:18:00+01:00,13.0,8.0,13.0,12.0,7.0,8.0,8.0,7.0
2023-03-08 10:14:00+01:00,11.0,10.0,18.0,14.0,7.0,13.0,7.0,9.0
2023-03-08 11:16:00+01:00,10.0,12.0,19.0,13.0,8.0,9.0,11.0,10.0
2023-03-08 12:12:00+01:00,15.0,100.0,24.0,10.0,11.0,7.0,12.0,11.0
2023-03-08 13:27:00+01:00,19.0,13.0,17.0,12.0,9.0,7.0,15.0,18.0
2023-03-08 14:24:00+01:00,19.0,15.0,19.0,13.0,11.0,9.0,16.0,13.0
2023-03-08 15:14:00+01:00,19.0,12.0,19.0,15.0,10.0,10.0,18.0,11.0
2023-03-08 16:15:00+01:00,23.0,15.0,20.0,17.0,16.0,15.0,21.0,12.0
2023-03-08 17:19:00+01:00,26.0,100.0,32.0,22.0,31.0,23.0,23.0,21.0
2023-03-08 18:13:00+01:00,36.0,33.0,44.0,29.0,37.0,27.0,33.0,39.0
2023-03-08 20:12:00+01:00,41.0,32.0,33.0,34.0,29.0,23.0,43.0,22.0
2023-03-08 21:15:00+01:00,24.0,23.0,24.0,21.0,21.0,17.0,28.0,13.0
2023-03-08 22:13:00+01:00,9.0,0.0,12.0,8.0,9.0,0.0,0.0,0.0
2023-03-09 00:15:00+01:00,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
2023-03-09 02:09:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09 03:51:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09 04:22:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09 05:18:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-03-09 06:14:00+01:00,4.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0
2023-03-09 07:19:00+01:00,13.0,8.0,6.0,4.0,10.0,5.0,8.0,13.0
2023-03-09 08:13:00+01:00,12.0,9.0,11.0,5.0,10.0,4.0,10.0,11.0
2023-03-09 09:19:00+01:00,9.0,10.0,11.0,10.0,7.0,10.0,9.0,5.0
2023-03-09 10:15:00+01:00,10.0,9.0,15.0,14.0,10.0,11.0,9.0,8.0
2023-03-09 11:16:00+01:00,12.0,10.0,21.0,15.0,12.0,12.0,12.0,7.0
2023-03-09 12:13:00+01:00,18.0,9.0,22.0,15.0,11.0,12.0,13.0,9.0
2023-03-09 13:28:00+01:00,23.0,11.0,21.0,14.0,10.0,11.0,13.0,8.0
2023-03-09 14:30:00+01:00,20.0,7.0,17.0,14.0,8.0,7.0,14.0,9.0
2023-03-09 15:14:00+01:00,16.0,9.0,19.0,14.0,11.0,7.0,15.0,12.0
2023-03-09 16:15:00+01:00,18.0,13.0,23.0,15.0,16.0,10.0,20.0,15.0
2023-03-09 17:20:00+01:00,29.0,19.0,35.0,16.0,25.0,19.0,33.0,22.0
2023-03-09 18:13:00+01:00,39.0,31.0,46.0,24.0,35.0,27.0,41.0,34.0
2023-03-09 19:17:00+01:00,44.0,35.0,47.0,30.0,39.0,25.0,46.0,35.0
2023-03-09 20:12:00+01:00,38.0,27.0,36.0,27.0,33.0,21.0,39.0,23.0
2023-03-09 21:15:00+01:00,24.0,15.0,20.0,21.0,21.0,12.0,24.0,11.0
2023-03-09 22:13:00+01:00,7.0,5.0,0.0,11.0,8.0,0.0,10.0,0.0
2023-03-10 00:16:00+01:00,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
2023-03-10 02:09:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-03-10 03:54:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10 04:25:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10 05:18:00+01:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-03-10 06:14:00+01:00,5.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0
2023-03-10 07:19:00+01:00,15.0,8.0,9.0,4.0,8.0,5.0,7.0,6.0
2023-03-10 08:13:00+01:00,17.0,7.0,13.0,7.0,7.0,9.0,6.0,9.0
2023-03-10 09:19:00+01:00,11.0,9.0,14.0,10.0,6.0,10.0,5.0,6.0
2023-03-10 10:15:00+01:00,10.0,12.0,17.0,11.0,8.0,17.0,7.0,10.0
2023-03-10 11:16:00+01:00,13.0,13.0,22.0,12.0,9.0,16.0,10.0,9.0
2023-03-10 12:13:00+01:00,16.0,13.0,27.0,12.0,10.0,9.0,11.0,11.0
2023-03-10 13:27:00+01:00,19.0,15.0,25.0,14.0,10.0,9.0,16.0,19.0
2023-03-10 14:24:00+01:00,18.0,13.0,24.0,16.0,10.0,12.0,14.0,13.0
2023-03-10 15:14:00+01:00,18.0,14.0,28.0,13.0,10.0,13.0,16.0,11.0
2023-03-10 16:14:00+01:00,26.0,17.0,33.0,15.0,14.0,15.0,21.0,18.0
2023-03-10 17:21:00+01:00,34.0,23.0,38.0,19.0,21.0,19.0,30.0,32.0
2023-03-10 18:13:00+01:00,44.0,37.0,37.0,29.0,26.0,25.0,29.0,38.0
2023-03-10 19:17:00+01:00,41.0,44.0,33.0,26.0,27.0,24.0,28.0,32.0
2023-03-10 20:11:00+01:00,37.0,29.0,33.0,27.0,24.0,19.0,23.0,20.0
2023-03-10 21:14:00+01:00,22.0,19.0,19.0,14.0,20.0,10.0,13.0,12.0
2023-03-10 22:12:00+01:00,0.0,9.0,0.0,0.0,11.0,0.0,0.0,2.0
2023-03-11 00:14:00+01:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-03-11 01:59:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-03-11 03:12:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 04:14:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 05:16:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 06:13:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11 07:16:00+01:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-03-11 08:12:00+01:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-03-11 09:17:00+01:00,6.0,10.0,0.0,7.0,10.0,8.0,0.0,0.0
2023-03-11 10:13:00+01:00,19.0,18.0,10.0,12.0,15.0,16.0,6.0,4.0
2023-03-11 11:13:00+01:00,30.0,26.0,30.0,14.0,17.0,21.0,14.0,13.0
2023-03-11 12:11:00+01:00,25.0,21.0,34.0,17.0,17.0,19.0,20.0,16.0
2023-03-11 13:23:00+01:00,22.0,19.0,39.0,19.0,17.0,16.0,22.0,16.0
2023-03-11 14:17:00+01:00,20.0,17.0,36.0,20.0,18.0,11.0,18.0,17.0
2023-03-11 15:12:00+01:00,21.0,12.0,27.0,16.0,16.0,12.0,17.0,11.0
2023-03-11 16:13:00+01:00,18.0,12.0,28.0,13.0,16.0,12.0,14.0,9.0
2023-03-11 17:16:00+01:00,17.0,13.0,25.0,14.0,13.0,13.0,12.0,10.0
2023-03-11 18:12:00+01:00,19.0,13.0,25.0,15.0,15.0,13.0,16.0,11.0
2023-03-11 19:16:00+01:00,23.0,12.0,20.0,18.0,11.0,8.0,15.0,9.0
2023-03-11 20:12:00+01:00,20.0,12.0,19.0,15.0,9.0,0.0,1.0,0.0
2023-03-11 21:14:00+01:00,3.0,1.0,3.0,3.0,9.0,0.0,1.0,0.0
2023-03-11 22:12:00+01:00,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2023-03-11 23:12:00+01:00,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-03-12 00:13:00+01:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-03-12 02:08:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-03-12 03:45:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-03-12 04:15:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 05:16:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12 06:12:00+01:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-03-12 07:16:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-03-12 08:12:00+01:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-03-12 09:16:00+01:00,5.0,9.0,0.0,0.0,9.0,6.0,0.0,0.0
2023-03-12 10:13:00+01:00,14.0,24.0,17.0,0.0,12.0,23.0,5.0,4.0
